awb,destination_city,product,product_category,origin_city,logistics_provider_id,dispatch_date,final_delivery_status,actual_delivery_date,promised_delivery_date
425330,Perryview,random_product,random_category,East Lindahaven,81,2015-03-08 07:12:02,delivered,2015-03-28 01:26:32,2015-04-01 16:07:26
429865,Port Andrewhaven,random_product,random_category,Dianeland,39,2015-03-08 01:00:16,delivered,2015-03-19 20:52:02,2015-04-05 03:34:13
478346,East Erika,random_product,random_category,Johnbury,44,2015-03-05 06:48:46,created,2015-03-21 16:24:42,2015-04-05 01:14:34
559507,Port Andre,random_product,random_category,North Christine,17,2015-03-11 15:52:37,returned,2015-03-26 05:26:10,2015-03-31 12:53:28
476257,East Edward,random_product,random_category,Timothystad,02,2015-03-05 15:10:56,returned,2015-03-25 14:45:57,2015-03-31 06:50:12
709208,Shortview,random_product,random_category,Lake Melvin,06,2015-03-07 22:03:06,created,2015-03-25 02:19:26,2015-04-05 13:11:54
885953,East Paulaport,random_product,random_category,Rachelfort,99,2015-03-07 12:44:32,created,2015-03-20 11:50:01,2015-03-27 13:46:57
366950,Velasquezberg,random_product,random_category,East Michael,54,2015-03-04 13:12:04,delivered,2015-03-22 07:13:59,2015-03-31 21:19:45
781922,North Ashley,random_product,random_category,New Susan,03,2015-03-13 04:42:03,returned,2015-03-22 11:05:25,2015-04-04 03:00:34
145753,Brownburgh,random_product,random_category,Markport,55,2015-03-05 17:13:13,created,2015-03-26 08:04:14,2015-04-02 07:12:58
196727,Randychester,random_product,random_category,Robertsonborough,71,2015-03-02 13:02:52,created,2015-03-26 01:21:39,2015-04-03 19:04:31
603883,North Virginia,random_product,random_category,Lake Michaelville,56,2015-03-03 23:42:18,created,2015-03-17 14:53:50,2015-04-04 06:39:31
567220,Port Wendyland,random_product,random_category,Port Jenniferside,00,2015-03-05 20:30:26,delivered,2015-03-27 11:19:52,2015-03-26 05:02:14
022224,Lake Kylebury,random_product,random_category,Port Andrea,20,2015-03-14 23:21:00,returned,2015-03-18 23:21:10,2015-04-02 08:21:49
681357,North Andrew,random_product,random_category,Lake Joy,05,2015-03-14 05:13:37,created,2015-03-25 22:21:41,2015-04-03 19:20:19
737456,North Nicoleside,random_product,random_category,New Dana,88,2015-03-07 04:42:52,delivered,2015-03-26 05:55:33,2015-03-31 19:49:35
329593,Cannonborough,random_product,random_category,Lake Heatherbury,75,2015-03-05 18:11:37,returned,2015-03-29 03:13:25,2015-03-30 22:44:01
967359,Lake Anthony,random_product,random_category,Holmesborough,93,2015-03-07 18:12:05,delivered,2015-03-23 00:46:32,2015-04-03 09:53:30
362706,New Kenneth,random_product,random_category,Paulhaven,95,2015-03-04 06:56:39,delivered,2015-03-20 18:29:06,2015-04-05 23:23:46
205781,West Shelby,random_product,random_category,Ramosport,10,2015-03-05 16:58:50,returned,2015-03-19 18:56:53,2015-04-05 01:02:26
972412,South Reginald,random_product,random_category,Starkmouth,14,2015-03-09 16:16:08,returned,2015-03-29 14:06:00,2015-03-26 05:08:34
809502,Laneland,random_product,random_category,Hobbsmouth,10,2015-03-14 20:13:20,created,2015-03-29 00:58:11,2015-04-04 21:11:53
163850,Gainesfurt,random_product,random_category,Wardmouth,52,2015-03-04 06:26:42,returned,2015-03-22 16:20:55,2015-04-05 19:59:58
676464,Hortonstad,random_product,random_category,Wigginsmouth,23,2015-03-01 17:42:42,created,2015-03-22 16:20:44,2015-04-05 21:17:02
674576,North Jenniferborough,random_product,random_category,North Krystalland,43,2015-03-12 04:20:13,delivered,2015-03-20 17:52:57,2015-04-02 07:41:46
991253,Matthewborough,random_product,random_category,North Kristin,42,2015-03-08 10:54:38,delivered,2015-03-21 06:55:58,2015-04-01 03:08:56
081967,New Herbert,random_product,random_category,Lake Rhonda,49,2015-03-01 18:31:08,returned,2015-03-23 21:46:31,2015-03-29 11:46:29
234887,Lopezmouth,random_product,random_category,Lisaborough,46,2015-03-09 03:07:00,delivered,2015-03-21 05:27:21,2015-03-29 09:01:04
207693,Lake Jasonberg,random_product,random_category,New Kathy,16,2015-03-07 08:59:27,delivered,2015-03-20 03:27:49,2015-03-30 21:09:40
220120,Scottburgh,random_product,random_category,Christopherberg,47,2015-03-14 02:18:40,created,2015-03-28 20:57:37,2015-04-05 08:15:38
433411,Josephmouth,random_product,random_category,Lake Melanieberg,88,2015-03-10 06:17:35,created,2015-03-16 16:27:40,2015-03-29 23:24:19
048436,East Brittany,random_product,random_category,North Pedro,67,2015-03-06 20:02:04,returned,2015-03-18 22:45:43,2015-03-25 22:38:10
980909,Andersonville,random_product,random_category,Oliviaside,68,2015-03-14 07:28:08,created,2015-03-17 17:20:00,2015-03-29 21:26:21
309537,Robertsside,random_product,random_category,Charlesbury,12,2015-03-14 06:04:44,created,2015-03-28 00:11:31,2015-03-28 22:23:49
830904,Davidfurt,random_product,random_category,Mcdonaldland,16,2015-03-04 16:05:37,delivered,2015-03-16 18:10:40,2015-04-04 07:06:32
989826,North Ronaldport,random_product,random_category,Samanthatown,71,2015-03-07 07:01:57,returned,2015-03-29 06:23:43,2015-04-01 19:47:54
310285,Lake Jesseton,random_product,random_category,North Jenniferview,06,2015-03-07 14:18:36,returned,2015-03-16 19:47:33,2015-03-26 03:24:56
981181,South Heather,random_product,random_category,Marissahaven,02,2015-03-13 01:18:56,returned,2015-03-27 09:13:55,2015-03-31 12:31:15
268421,Elizabethfurt,random_product,random_category,Lake Paul,73,2015-03-11 06:37:57,delivered,2015-03-16 15:23:35,2015-04-05 20:56:25
374295,Laurachester,random_product,random_category,East Destinyton,37,2015-03-10 15:48:38,returned,2015-03-16 11:45:05,2015-03-27 23:06:12
988690,East Rebeccahaven,random_product,random_category,North Robert,31,2015-03-08 09:43:50,returned,2015-03-26 16:22:39,2015-04-04 22:56:47
260590,North Matthewhaven,random_product,random_category,East Michelleport,68,2015-03-07 20:23:48,created,2015-03-22 11:16:08,2015-03-27 15:00:31
472311,New Jody,random_product,random_category,West Howard,52,2015-03-10 23:33:50,created,2015-03-21 00:47:38,2015-04-01 03:11:33
349841,Ramirezview,random_product,random_category,Emmahaven,48,2015-03-13 02:43:47,delivered,2015-03-26 23:10:46,2015-03-26 02:52:23
898164,Port Karenmouth,random_product,random_category,Hamptonport,65,2015-03-07 19:02:35,delivered,2015-03-17 06:08:35,2015-04-03 03:22:48
016830,Delacruzberg,random_product,random_category,South Michaeltown,58,2015-03-07 02:24:26,created,2015-03-26 09:17:36,2015-03-25 06:49:22
793028,Pamville,random_product,random_category,South Crystalberg,53,2015-03-12 12:21:54,created,2015-03-26 22:33:20,2015-03-26 23:51:10
845439,East Jeffrey,random_product,random_category,Josephshire,59,2015-03-04 04:15:19,delivered,2015-03-16 10:34:08,2015-04-01 22:06:58
716098,Barnesmouth,random_product,random_category,Salazarton,02,2015-03-09 10:17:58,created,2015-03-25 01:40:12,2015-04-04 14:15:08
584527,East Stephanie,random_product,random_category,Carlsonland,44,2015-03-07 12:34:55,returned,2015-03-17 05:25:06,2015-03-26 13:17:48
546605,Briantown,random_product,random_category,Erinview,78,2015-03-08 02:02:17,delivered,2015-03-24 06:51:20,2015-04-03 02:43:17
299715,West Tyler,random_product,random_category,Clarkstad,99,2015-03-10 21:56:19,returned,2015-03-18 10:25:29,2015-03-27 02:14:29
558544,South Nicholas,random_product,random_category,Mollymouth,84,2015-03-13 15:56:56,returned,2015-03-18 11:58:54,2015-03-25 14:21:48
918351,Kimton,random_product,random_category,Mannstad,93,2015-03-04 07:48:54,delivered,2015-03-17 15:23:57,2015-04-03 16:01:48
936322,Lake Elijah,random_product,random_category,Livingstonstad,42,2015-03-02 18:37:07,delivered,2015-03-27 05:14:26,2015-03-31 21:18:54
862596,Matthewville,random_product,random_category,New Monique,03,2015-03-10 18:34:42,returned,2015-03-27 04:11:42,2015-03-29 06:48:30
227974,Lake Gloria,random_product,random_category,South Debbiechester,21,2015-03-09 12:11:10,delivered,2015-03-26 11:31:09,2015-04-04 11:33:43
563245,Richardsmouth,random_product,random_category,Kirbymouth,97,2015-03-11 13:00:55,created,2015-03-25 10:34:16,2015-03-26 05:16:45
767881,Herreraside,random_product,random_category,Castromouth,15,2015-03-06 14:27:15,delivered,2015-03-23 18:28:06,2015-04-01 01:15:56
983859,Brownside,random_product,random_category,Matthewhaven,92,2015-03-11 01:49:02,created,2015-03-20 06:21:28,2015-04-04 02:24:17
891624,Charlesport,random_product,random_category,Lawrenceberg,04,2015-03-06 12:10:21,delivered,2015-03-26 20:39:59,2015-03-30 05:29:23
537281,Hansonberg,random_product,random_category,Lake Jamiefort,84,2015-03-04 19:52:12,created,2015-03-16 01:49:02,2015-03-27 04:26:01
976412,Smithburgh,random_product,random_category,South Rachel,58,2015-03-13 14:50:06,delivered,2015-03-17 03:53:23,2015-03-26 04:42:53
376506,Ortegaport,random_product,random_category,North Lisaport,80,2015-03-04 20:43:25,created,2015-03-20 22:51:53,2015-04-04 07:10:38
440782,North Rubenbury,random_product,random_category,Fernandezburgh,63,2015-03-04 12:59:50,delivered,2015-03-25 11:07:37,2015-04-03 13:53:14
574930,Thomasmouth,random_product,random_category,South Jameston,66,2015-03-06 17:50:31,returned,2015-03-27 21:17:17,2015-03-31 03:24:57
452187,South Christian,random_product,random_category,Richardview,28,2015-03-13 16:53:08,created,2015-03-20 14:09:23,2015-04-01 15:05:17
100254,Maryburgh,random_product,random_category,Katherinehaven,26,2015-03-05 21:41:41,returned,2015-03-28 14:06:29,2015-04-01 03:39:07
382790,Lake Jacobland,random_product,random_category,Lake Kayla,70,2015-03-07 16:17:23,returned,2015-03-16 07:57:04,2015-03-31 18:16:03
419843,New Kevin,random_product,random_category,New Denise,78,2015-03-05 00:42:55,delivered,2015-03-21 18:44:03,2015-04-03 05:31:51
600617,Martinfort,random_product,random_category,South Lindaborough,26,2015-03-10 08:53:44,created,2015-03-24 06:26:21,2015-04-04 01:14:15
767141,Reginaldmouth,random_product,random_category,Stewartberg,13,2015-03-07 10:11:51,created,2015-03-29 05:15:50,2015-03-25 08:50:43
715392,North Amy,random_product,random_category,Hollyside,50,2015-03-01 20:17:01,returned,2015-03-29 12:58:38,2015-03-29 15:49:52
706062,East Elizabeth,random_product,random_category,West Alison,66,2015-03-09 05:10:34,delivered,2015-03-26 18:21:13,2015-03-30 09:13:34
234145,Lake Vanessamouth,random_product,random_category,Port Heatherton,27,2015-03-02 06:54:00,returned,2015-03-24 23:46:37,2015-03-29 10:40:55
213053,Claudiaburgh,random_product,random_category,Juarezmouth,09,2015-03-01 23:46:02,created,2015-03-25 20:36:30,2015-03-29 11:59:12
238754,Jimmyland,random_product,random_category,Hoodshire,27,2015-03-13 14:32:13,delivered,2015-03-26 03:32:44,2015-03-31 13:57:40
696368,Port Elizabeth,random_product,random_category,Allenburgh,70,2015-03-02 23:49:35,returned,2015-03-28 18:49:25,2015-04-05 02:30:01
788834,New Brian,random_product,random_category,East Caitlinstad,48,2015-03-08 09:52:06,returned,2015-03-22 06:16:54,2015-03-26 11:52:30
549720,Rogerston,random_product,random_category,Campbellport,76,2015-03-07 17:47:40,delivered,2015-03-22 15:08:47,2015-04-01 05:22:20
482474,New Johnstad,random_product,random_category,Floresside,24,2015-03-13 07:28:44,created,2015-03-24 11:46:42,2015-04-01 12:36:23
643466,Port Michael,random_product,random_category,Colonville,01,2015-03-12 00:20:20,created,2015-03-24 15:39:35,2015-03-26 00:02:32
027094,Johnville,random_product,random_category,New Jacqueline,75,2015-03-10 16:20:52,created,2015-03-22 09:00:50,2015-03-29 21:50:55
389053,New Ashleeview,random_product,random_category,East Lisa,10,2015-03-03 04:36:23,returned,2015-03-17 14:24:53,2015-04-04 06:19:43
913688,Rebeccabury,random_product,random_category,Clarkland,45,2015-03-04 20:12:31,created,2015-03-19 06:28:49,2015-03-30 03:49:40
480642,North Garrettmouth,random_product,random_category,Stephaniestad,47,2015-03-06 22:39:33,returned,2015-03-22 07:27:39,2015-04-04 22:00:06
573451,Powellton,random_product,random_category,East Dean,96,2015-03-09 21:27:22,returned,2015-03-18 11:44:07,2015-04-01 09:17:44
791588,North Cassandraberg,random_product,random_category,Kimberlyborough,19,2015-03-04 15:22:59,created,2015-03-21 03:15:25,2015-04-03 19:50:48
119935,New Michelleville,random_product,random_category,South Jessechester,14,2015-03-11 04:04:28,created,2015-03-19 17:03:37,2015-04-01 02:26:50
297748,West Stacy,random_product,random_category,Port Monicafort,13,2015-03-12 01:48:48,delivered,2015-03-20 12:12:32,2015-03-28 02:38:04
676506,North Kathleenmouth,random_product,random_category,East Davidview,99,2015-03-04 05:14:07,returned,2015-03-23 22:13:42,2015-04-02 00:09:55
596051,Thompsonville,random_product,random_category,Hartton,22,2015-03-09 10:49:48,returned,2015-03-27 16:01:19,2015-03-28 18:59:47
350025,West Edgarshire,random_product,random_category,Chanland,53,2015-03-07 05:58:54,created,2015-03-20 22:01:14,2015-03-26 07:26:14
141355,Rothchester,random_product,random_category,North Christopherview,28,2015-03-04 19:13:53,created,2015-03-28 05:42:04,2015-03-26 03:27:48
226399,South Barbaraberg,random_product,random_category,Dylanchester,29,2015-03-02 21:20:56,returned,2015-03-17 13:02:09,2015-03-28 19:02:40
549030,East Willieland,random_product,random_category,Brownburgh,78,2015-03-09 06:05:06,created,2015-03-29 06:32:26,2015-03-27 18:30:53
442958,Lake Kevinfort,random_product,random_category,North Barbaraview,89,2015-03-11 14:02:59,returned,2015-03-27 18:03:10,2015-04-03 13:34:14
360596,Port Daniel,random_product,random_category,North Cynthiahaven,00,2015-03-09 17:59:44,created,2015-03-20 07:13:25,2015-03-25 03:33:36
295479,Smithfort,random_product,random_category,Castilloville,87,2015-03-02 20:43:07,created,2015-03-18 22:07:06,2015-04-03 04:56:05
431503,Matthewville,random_product,random_category,Oscarburgh,08,2015-03-04 15:30:42,delivered,2015-03-23 02:34:24,2015-03-26 06:13:44
077528,Danielhaven,random_product,random_category,Port Kristinberg,08,2015-03-03 08:08:30,delivered,2015-03-29 22:33:22,2015-03-28 11:11:19
826975,Port Cindy,random_product,random_category,Port Yvonneville,13,2015-03-13 02:34:10,returned,2015-03-26 07:50:35,2015-04-04 14:19:14
388784,New Alexis,random_product,random_category,North Joshua,16,2015-03-06 18:12:17,created,2015-03-18 06:41:33,2015-03-28 01:34:50
959550,Figueroaton,random_product,random_category,Rosalesville,40,2015-03-12 08:05:36,returned,2015-03-18 21:12:57,2015-04-03 18:11:31
696731,North Shelbyland,random_product,random_category,Port Kyliefurt,55,2015-03-05 03:23:37,returned,2015-03-17 18:05:12,2015-04-04 16:08:15
923982,Port Karen,random_product,random_category,West Oscar,88,2015-03-03 13:32:17,returned,2015-03-20 02:06:07,2015-03-25 19:24:20
360867,North Williamhaven,random_product,random_category,Bradyfort,30,2015-03-14 04:43:18,returned,2015-03-20 23:10:32,2015-04-05 02:22:10
061944,West Brandonton,random_product,random_category,North Anthony,51,2015-03-07 00:51:04,delivered,2015-03-21 20:55:27,2015-03-28 18:04:03
936747,North Sierra,random_product,random_category,Brandontown,67,2015-03-04 00:26:38,returned,2015-03-26 15:00:10,2015-03-31 10:31:01
438103,Berrymouth,random_product,random_category,Angelabury,64,2015-03-09 22:08:02,delivered,2015-03-23 20:36:44,2015-03-30 23:25:33
827732,Amyview,random_product,random_category,Greenfurt,57,2015-03-02 05:53:02,returned,2015-03-25 09:17:04,2015-03-31 04:59:24
392163,Taylorside,random_product,random_category,Johnsonton,84,2015-03-09 02:29:47,created,2015-03-22 12:11:48,2015-03-30 08:30:45
906929,Lake Oscar,random_product,random_category,South Johntown,12,2015-03-08 12:05:02,returned,2015-03-26 01:40:07,2015-03-26 08:10:05
961288,South Michael,random_product,random_category,Meganfort,26,2015-03-03 03:30:24,returned,2015-03-17 13:05:26,2015-04-05 00:00:43
976489,Port Melindaborough,random_product,random_category,East Carolineport,30,2015-03-09 22:40:10,returned,2015-03-25 12:42:32,2015-04-02 04:14:32
162347,East Michael,random_product,random_category,Zimmermanfurt,35,2015-03-02 23:34:26,created,2015-03-28 05:14:18,2015-03-28 15:14:00
468956,West Dwayne,random_product,random_category,Port Danielle,70,2015-03-14 12:41:09,returned,2015-03-24 01:48:13,2015-04-04 12:42:44
191451,West Hollyborough,random_product,random_category,Vancestad,97,2015-03-11 20:53:10,returned,2015-03-25 21:26:00,2015-03-31 19:03:56
874096,Patrickland,random_product,random_category,Lake Brian,64,2015-03-05 23:57:13,created,2015-03-23 04:37:52,2015-04-03 18:39:45
043334,Malonemouth,random_product,random_category,South Rachael,61,2015-03-01 07:10:59,returned,2015-03-16 01:29:54,2015-04-04 02:03:50
153841,Annberg,random_product,random_category,Scottborough,18,2015-03-03 15:56:46,delivered,2015-03-18 11:58:54,2015-04-02 00:00:41
977651,South Robert,random_product,random_category,Jonathanside,66,2015-03-06 15:38:00,returned,2015-03-24 01:01:27,2015-03-31 02:46:25
003302,Rogerschester,random_product,random_category,Katherineview,11,2015-03-13 03:40:04,delivered,2015-03-28 13:53:58,2015-04-02 06:59:59
459698,Karishire,random_product,random_category,North Kimberly,44,2015-03-05 15:42:46,returned,2015-03-16 19:35:00,2015-03-29 16:20:53
013365,North Amanda,random_product,random_category,South Donna,49,2015-03-01 22:03:29,delivered,2015-03-29 20:58:31,2015-03-25 14:45:36
363086,Port Davidmouth,random_product,random_category,Reginafort,29,2015-03-14 16:09:33,delivered,2015-03-17 14:13:20,2015-03-30 19:31:13
396342,Kimborough,random_product,random_category,North Jeffrey,20,2015-03-13 16:31:46,returned,2015-03-22 18:41:04,2015-03-29 16:09:23
496954,East Jonathan,random_product,random_category,West Stephanieborough,48,2015-03-12 19:01:17,returned,2015-03-22 08:57:44,2015-04-01 13:41:49
216635,West Nicolestad,random_product,random_category,South Crystalside,44,2015-03-05 11:26:47,returned,2015-03-28 16:56:53,2015-03-26 15:02:57
720286,South Frank,random_product,random_category,East Ryanport,03,2015-03-14 00:10:39,delivered,2015-03-24 00:30:24,2015-04-01 15:50:58
472090,West Christophertown,random_product,random_category,Port Olivia,01,2015-03-11 05:23:08,returned,2015-03-20 21:38:07,2015-03-25 06:13:30
065797,Lauraside,random_product,random_category,East Mollymouth,84,2015-03-08 22:33:00,returned,2015-03-20 07:19:22,2015-03-28 08:35:16
819807,Smithstad,random_product,random_category,Kathleenfurt,01,2015-03-07 15:21:41,created,2015-03-27 03:15:43,2015-03-27 06:07:54
657149,South Jeffreyland,random_product,random_category,East Kristineville,82,2015-03-02 06:13:28,created,2015-03-27 03:44:33,2015-04-05 02:37:40
045722,Goodmanland,random_product,random_category,Lake Lauraburgh,03,2015-03-06 14:39:50,created,2015-03-20 07:16:40,2015-03-26 09:30:05
804341,Parkburgh,random_product,random_category,New Paulbury,20,2015-03-14 11:46:27,returned,2015-03-23 10:35:26,2015-03-25 14:14:51
738892,Ricebury,random_product,random_category,Angelashire,84,2015-03-13 09:24:16,created,2015-03-28 14:35:11,2015-04-05 04:19:52
397239,South Sarahberg,random_product,random_category,West Lisaville,07,2015-03-09 01:17:06,delivered,2015-03-28 15:58:50,2015-04-04 17:35:54
842523,North Amanda,random_product,random_category,Port Micheleton,99,2015-03-12 15:46:59,returned,2015-03-23 13:23:28,2015-03-28 13:20:13
871719,Ramireztown,random_product,random_category,Lake Sheilaview,80,2015-03-13 22:36:34,delivered,2015-03-20 11:58:26,2015-04-01 17:08:30
864864,Port Annetteside,random_product,random_category,New Williammouth,32,2015-03-07 23:42:59,returned,2015-03-28 09:43:29,2015-03-28 10:43:05
323339,New John,random_product,random_category,New Zacharyport,73,2015-03-06 03:47:11,created,2015-03-23 19:00:19,2015-03-27 00:20:32
633267,Garymouth,random_product,random_category,Ianshire,56,2015-03-10 06:32:57,delivered,2015-03-21 14:52:08,2015-04-05 07:49:07
333739,North Timothyfort,random_product,random_category,New Johnchester,59,2015-03-12 13:34:02,returned,2015-03-22 20:57:10,2015-03-30 15:28:52
602083,Dixonville,random_product,random_category,Samanthaport,02,2015-03-08 14:26:18,delivered,2015-03-18 02:31:30,2015-04-05 20:00:27
463344,South Donald,random_product,random_category,South Danielmouth,26,2015-03-10 19:03:41,returned,2015-03-17 09:50:08,2015-04-01 22:12:40
517530,South Cody,random_product,random_category,New Valerie,27,2015-03-09 09:35:53,created,2015-03-27 18:09:31,2015-04-05 13:00:08
864070,Port Dawn,random_product,random_category,West Amber,16,2015-03-03 15:38:26,delivered,2015-03-19 23:14:54,2015-04-02 20:57:17
557464,Port Amandamouth,random_product,random_category,Cookestad,30,2015-03-09 00:32:02,created,2015-03-17 18:52:53,2015-04-03 14:56:40
995746,Shelbyborough,random_product,random_category,West Stevenbury,07,2015-03-09 17:59:55,created,2015-03-17 00:51:01,2015-04-04 10:18:50
089183,North Debra,random_product,random_category,Matthewtown,20,2015-03-01 03:46:42,returned,2015-03-28 01:05:25,2015-04-05 09:17:33
711163,North Margaret,random_product,random_category,Christopherland,91,2015-03-07 01:22:15,delivered,2015-03-26 21:20:49,2015-03-26 12:46:34
594365,North Tylermouth,random_product,random_category,North Stevenside,96,2015-03-14 05:56:36,created,2015-03-24 18:26:30,2015-04-01 02:22:34
089239,Millsborough,random_product,random_category,Ruizfort,01,2015-03-12 19:35:49,returned,2015-03-16 06:27:30,2015-03-25 23:43:34
086706,West Teresa,random_product,random_category,Stevensstad,25,2015-03-08 09:44:59,created,2015-03-21 05:22:07,2015-04-05 16:46:00
561508,Stoneside,random_product,random_category,Brownborough,22,2015-03-13 21:50:24,delivered,2015-03-29 15:10:32,2015-03-29 15:01:52
049603,Hartport,random_product,random_category,Mahoneyshire,19,2015-03-09 17:58:17,returned,2015-03-26 22:53:48,2015-03-29 08:29:35
365704,Gatesburgh,random_product,random_category,New Mikayla,65,2015-03-04 19:00:13,created,2015-03-16 03:51:17,2015-03-26 09:15:59
781755,Brandonborough,random_product,random_category,East Davidfurt,07,2015-03-01 20:33:54,delivered,2015-03-25 00:49:55,2015-04-01 21:37:08
332955,Lake Leslie,random_product,random_category,North James,39,2015-03-05 01:48:52,delivered,2015-03-28 14:03:57,2015-04-04 20:02:40
364949,Murphyfurt,random_product,random_category,Anthonyton,93,2015-03-08 03:45:22,returned,2015-03-25 18:01:47,2015-03-28 07:40:14
000393,South Alishaberg,random_product,random_category,Westborough,87,2015-03-07 03:41:56,delivered,2015-03-23 03:31:13,2015-03-30 01:59:53
873423,Connieborough,random_product,random_category,Teresafort,70,2015-03-02 16:12:19,delivered,2015-03-23 09:21:33,2015-04-04 09:43:09
903842,Bethanyberg,random_product,random_category,New Eric,86,2015-03-01 22:31:52,created,2015-03-21 22:35:45,2015-03-30 18:43:21
843055,New Ariel,random_product,random_category,West Alexchester,53,2015-03-02 18:03:09,created,2015-03-21 17:07:21,2015-03-30 00:17:12
029379,Mariestad,random_product,random_category,New Christopher,15,2015-03-04 23:27:03,returned,2015-03-20 14:15:26,2015-03-31 23:03:18
223827,West Jeffreyton,random_product,random_category,Byrdburgh,73,2015-03-01 19:17:02,created,2015-03-20 04:14:02,2015-03-26 21:32:27
814469,Smithtown,random_product,random_category,Scottland,01,2015-03-07 17:58:53,returned,2015-03-22 21:04:17,2015-04-05 23:09:45
078256,Schroederview,random_product,random_category,West Elizabethborough,99,2015-03-04 12:25:22,delivered,2015-03-20 23:26:55,2015-03-26 10:26:39
066809,Aliciamouth,random_product,random_category,Lake Anthonyhaven,51,2015-03-03 04:22:15,created,2015-03-17 01:00:55,2015-04-05 19:22:35
539695,New Jason,random_product,random_category,Courtneyberg,33,2015-03-08 13:10:47,returned,2015-03-21 11:23:39,2015-04-05 05:12:14
890336,New Ericview,random_product,random_category,Thomasberg,78,2015-03-08 10:14:40,delivered,2015-03-20 21:35:02,2015-04-01 19:18:32
188932,Nicholasland,random_product,random_category,West Diana,66,2015-03-12 15:19:25,delivered,2015-03-18 14:01:08,2015-04-02 14:04:39
610485,Shelbyside,random_product,random_category,Frankborough,12,2015-03-07 01:40:16,delivered,2015-03-21 06:15:48,2015-03-29 01:44:39
003938,Lake Jesus,random_product,random_category,East Lawrence,82,2015-03-05 09:27:51,returned,2015-03-22 19:31:32,2015-03-30 11:45:42
004062,Russellville,random_product,random_category,South Kathrynton,08,2015-03-10 20:57:00,created,2015-03-21 23:34:42,2015-04-03 16:38:51
169168,Chrisbury,random_product,random_category,Lake Angela,95,2015-03-04 15:15:47,returned,2015-03-27 10:39:21,2015-04-04 16:24:34
169902,New Kelli,random_product,random_category,Wellsview,25,2015-03-06 00:15:46,created,2015-03-24 04:42:12,2015-03-29 02:36:16
049938,Lake Pedrofort,random_product,random_category,New Alexander,49,2015-03-05 23:24:02,created,2015-03-26 00:32:39,2015-03-31 14:18:53
324453,Port Jessicaburgh,random_product,random_category,New Michael,00,2015-03-10 20:25:15,delivered,2015-03-17 14:04:50,2015-04-02 02:39:10
012452,Hicksmouth,random_product,random_category,East Frankstad,77,2015-03-10 19:03:16,returned,2015-03-16 21:09:14,2015-03-25 18:52:30
225910,Parkerhaven,random_product,random_category,Brettshire,77,2015-03-06 05:42:43,returned,2015-03-29 04:15:41,2015-04-03 04:12:46
686636,Port Colleenview,random_product,random_category,South Lauriemouth,77,2015-03-01 15:50:01,returned,2015-03-28 01:17:28,2015-04-05 13:20:53
875757,Tracychester,random_product,random_category,Port Joelmouth,78,2015-03-11 11:04:33,returned,2015-03-27 23:25:39,2015-04-01 23:00:20
778496,South Nicolefort,random_product,random_category,Leslieshire,08,2015-03-08 02:29:20,delivered,2015-03-17 07:52:28,2015-03-31 19:31:10
393903,North Stevenmouth,random_product,random_category,North Jessicabury,00,2015-03-03 08:09:20,delivered,2015-03-27 06:00:57,2015-04-05 12:39:46
650306,West George,random_product,random_category,South Jefferystad,50,2015-03-10 06:06:08,delivered,2015-03-23 07:14:36,2015-03-28 18:20:40
151540,New Jasmine,random_product,random_category,West Richardfort,94,2015-03-04 11:33:08,delivered,2015-03-22 15:24:02,2015-03-29 17:41:01
037421,Ricemouth,random_product,random_category,Lake Joseview,53,2015-03-04 23:44:21,returned,2015-03-21 16:55:21,2015-04-03 05:32:37
815953,Cindyport,random_product,random_category,Amandamouth,82,2015-03-13 10:51:41,created,2015-03-27 13:11:50,2015-03-25 01:00:18
208171,Jessicaport,random_product,random_category,Stephenchester,68,2015-03-03 13:26:56,created,2015-03-22 21:49:58,2015-03-28 14:54:51
641373,Wyattberg,random_product,random_category,Bergertown,72,2015-03-06 18:58:02,created,2015-03-17 22:16:21,2015-03-27 11:19:53
223040,Ashleytown,random_product,random_category,Port Kevin,25,2015-03-03 04:08:11,created,2015-03-23 19:59:44,2015-04-03 12:18:11
130409,West Jessica,random_product,random_category,Reyesmouth,25,2015-03-02 23:36:00,created,2015-03-25 21:15:14,2015-03-29 02:51:52
